2023-10-27 21:57:51,524 INFO    StreamThr :658915 [internal.py:wandb_internal():86] W&B internal server running at pid: 658915, started at: 2023-10-27 21:57:51.524128
2023-10-27 21:57:51,525 DEBUG   HandlerThread:658915 [handler.py:handle_request():146] handle_request: status
2023-10-27 21:57:51,526 INFO    WriterThread:658915 [datastore.py:open_for_write():85] open: /root/paper_project/hojun/wandb/run-20231027_215751-r9m0snpa/run-r9m0snpa.wandb
2023-10-27 21:57:51,527 DEBUG   SenderThread:658915 [sender.py:send():380] send: header
2023-10-27 21:57:51,542 DEBUG   SenderThread:658915 [sender.py:send():380] send: run
2023-10-27 21:57:52,053 INFO    SenderThread:658915 [dir_watcher.py:__init__():211] watching files in: /root/paper_project/hojun/wandb/run-20231027_215751-r9m0snpa/files
2023-10-27 21:57:52,053 INFO    SenderThread:658915 [sender.py:_start_run_threads():1122] run started: r9m0snpa with start time 1698443871.524122
2023-10-27 21:57:52,061 DEBUG   HandlerThread:658915 [handler.py:handle_request():146] handle_request: check_version
2023-10-27 21:57:52,061 DEBUG   SenderThread:658915 [sender.py:send_request():407] send_request: check_version
2023-10-27 21:57:52,131 DEBUG   HandlerThread:658915 [handler.py:handle_request():146] handle_request: run_start
2023-10-27 21:57:52,139 DEBUG   HandlerThread:658915 [system_info.py:__init__():32] System info init
2023-10-27 21:57:52,139 DEBUG   HandlerThread:658915 [system_info.py:__init__():47] System info init done
2023-10-27 21:57:52,139 INFO    HandlerThread:658915 [system_monitor.py:start():194] Starting system monitor
2023-10-27 21:57:52,139 INFO    SystemMonitor:658915 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-27 21:57:52,139 INFO    HandlerThread:658915 [system_monitor.py:probe():214] Collecting system info
2023-10-27 21:57:52,140 INFO    SystemMonitor:658915 [interfaces.py:start():190] Started cpu monitoring
2023-10-27 21:57:52,140 INFO    SystemMonitor:658915 [interfaces.py:start():190] Started disk monitoring
2023-10-27 21:57:52,141 INFO    SystemMonitor:658915 [interfaces.py:start():190] Started gpu monitoring
2023-10-27 21:57:52,141 INFO    SystemMonitor:658915 [interfaces.py:start():190] Started memory monitoring
2023-10-27 21:57:52,141 INFO    SystemMonitor:658915 [interfaces.py:start():190] Started network monitoring
