2023-10-27 21:53:53,081 INFO    StreamThr :656503 [internal.py:wandb_internal():86] W&B internal server running at pid: 656503, started at: 2023-10-27 21:53:53.081211
2023-10-27 21:53:53,082 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: status
2023-10-27 21:53:53,083 INFO    WriterThread:656503 [datastore.py:open_for_write():85] open: /root/paper_project/hojun/wandb/run-20231027_215353-r8py9hqw/run-r8py9hqw.wandb
2023-10-27 21:53:53,084 DEBUG   SenderThread:656503 [sender.py:send():380] send: header
2023-10-27 21:53:53,098 DEBUG   SenderThread:656503 [sender.py:send():380] send: run
2023-10-27 21:53:53,573 INFO    SenderThread:656503 [dir_watcher.py:__init__():211] watching files in: /root/paper_project/hojun/wandb/run-20231027_215353-r8py9hqw/files
2023-10-27 21:53:53,573 INFO    SenderThread:656503 [sender.py:_start_run_threads():1122] run started: r8py9hqw with start time 1698443633.081129
2023-10-27 21:53:53,582 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: check_version
2023-10-27 21:53:53,582 DEBUG   SenderThread:656503 [sender.py:send_request():407] send_request: check_version
2023-10-27 21:53:53,655 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: run_start
2023-10-27 21:53:53,663 DEBUG   HandlerThread:656503 [system_info.py:__init__():32] System info init
2023-10-27 21:53:53,663 DEBUG   HandlerThread:656503 [system_info.py:__init__():47] System info init done
2023-10-27 21:53:53,663 INFO    HandlerThread:656503 [system_monitor.py:start():194] Starting system monitor
2023-10-27 21:53:53,663 INFO    SystemMonitor:656503 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-27 21:53:53,663 INFO    HandlerThread:656503 [system_monitor.py:probe():214] Collecting system info
2023-10-27 21:53:53,663 INFO    SystemMonitor:656503 [interfaces.py:start():190] Started cpu monitoring
2023-10-27 21:53:53,664 INFO    SystemMonitor:656503 [interfaces.py:start():190] Started disk monitoring
2023-10-27 21:53:53,664 INFO    SystemMonitor:656503 [interfaces.py:start():190] Started gpu monitoring
2023-10-27 21:53:53,664 INFO    SystemMonitor:656503 [interfaces.py:start():190] Started memory monitoring
2023-10-27 21:53:53,665 INFO    SystemMonitor:656503 [interfaces.py:start():190] Started network monitoring
2023-10-27 21:53:53,675 DEBUG   HandlerThread:656503 [system_info.py:probe():196] Probing system
2023-10-27 21:53:53,680 DEBUG   HandlerThread:656503 [system_info.py:_probe_git():181] Probing git
2023-10-27 21:53:53,691 DEBUG   HandlerThread:656503 [system_info.py:_probe_git():189] Probing git done
2023-10-27 21:53:53,691 DEBUG   HandlerThread:656503 [system_info.py:probe():244] Probing system done
2023-10-27 21:53:53,691 DEBUG   HandlerThread:656503 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-35-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-10-27T21:53:53.675085', 'startedAt': '2023-10-27T21:53:53.076042', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'test_onnx.py', 'codePathLocal': 'test_onnx.py', 'codePath': 'hojun/test_onnx.py', 'git': {'remote': 'https://github.com/jungwonguk/KoFont-Diffusion.git', 'commit': '22fc086e1bafe3c10a1faf0dcf4d8ce26d156a46'}, 'email': None, 'root': '/root/paper_project', 'host': 'c46754deb47b', 'username': 'root', 'executable': '/usr/local/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3672.7519166666666, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 3671.01, 'min': 2200.0, 'max': 3700.0}, {'current': 3719.729, 'min': 2200.0, 'max': 3700.0}, {'current': 2878.804, 'min': 2200.0, 'max': 3700.0}, {'current': 4612.996, 'min': 2200.0, 'max': 3700.0}, {'current': 4116.367, 'min': 2200.0, 'max': 3700.0}, {'current': 4103.374, 'min': 2200.0, 'max': 3700.0}, {'current': 4515.915, 'min': 2200.0, 'max': 3700.0}, {'current': 3720.264, 'min': 2200.0, 'max': 3700.0}, {'current': 3756.017, 'min': 2200.0, 'max': 3700.0}, {'current': 4645.478, 'min': 2200.0, 'max': 3700.0}, {'current': 4496.996, 'min': 2200.0, 'max': 3700.0}, {'current': 4320.687, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 656.0237274169922, 'used': 65.88563537597656}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.258056640625}}
2023-10-27 21:53:53,691 INFO    HandlerThread:656503 [system_monitor.py:probe():224] Finished collecting system info
2023-10-27 21:53:53,691 INFO    HandlerThread:656503 [system_monitor.py:probe():227] Publishing system info
2023-10-27 21:53:53,691 DEBUG   HandlerThread:656503 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-27 21:53:53,692 DEBUG   HandlerThread:656503 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-27 21:53:53,692 INFO    HandlerThread:656503 [system_monitor.py:probe():229] Finished publishing system info
2023-10-27 21:53:53,696 DEBUG   SenderThread:656503 [sender.py:send():380] send: files
2023-10-27 21:53:53,696 INFO    SenderThread:656503 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-27 21:53:53,699 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: stop_status
2023-10-27 21:53:53,699 DEBUG   SenderThread:656503 [sender.py:send_request():407] send_request: stop_status
2023-10-27 21:53:53,700 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-27 21:53:53,972 DEBUG   SenderThread:656503 [sender.py:send():380] send: telemetry
2023-10-27 21:53:54,574 INFO    Thread-12 :656503 [dir_watcher.py:_on_file_created():271] file/dir created: /root/paper_project/hojun/wandb/run-20231027_215353-r8py9hqw/files/wandb-metadata.json
2023-10-27 21:53:54,574 INFO    Thread-12 :656503 [dir_watcher.py:_on_file_created():271] file/dir created: /root/paper_project/hojun/wandb/run-20231027_215353-r8py9hqw/files/requirements.txt
2023-10-27 21:53:57,897 DEBUG   SenderThread:656503 [sender.py:send():380] send: exit
2023-10-27 21:53:57,897 INFO    SenderThread:656503 [sender.py:send_exit():585] handling exit code: 1
2023-10-27 21:53:57,897 INFO    SenderThread:656503 [sender.py:send_exit():587] handling runtime: 4
2023-10-27 21:53:57,898 INFO    SenderThread:656503 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-27 21:53:57,898 INFO    SenderThread:656503 [sender.py:send_exit():593] send defer
2023-10-27 21:53:57,898 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: defer
2023-10-27 21:53:57,898 INFO    HandlerThread:656503 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-27 21:53:57,899 DEBUG   SenderThread:656503 [sender.py:send_request():407] send_request: defer
2023-10-27 21:53:57,899 INFO    SenderThread:656503 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-27 21:53:57,899 INFO    SenderThread:656503 [sender.py:transition_state():613] send defer: 1
2023-10-27 21:53:57,899 DEBUG   HandlerThread:656503 [handler.py:handle_request():146] handle_request: defer
2023-10-27 21:53:57,899 INFO    HandlerThread:656503 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-27 21:53:57,899 DEBUG   SenderThread:656503 [sender.py:send_request():407] send_request: defer
2023-10-27 21:53:57,899 INFO    SenderThread:656503 [sender.py:send_request_defer():609] handle sender defer: 1
