2023-10-27 05:41:30,642 INFO    StreamThr :148729 [internal.py:wandb_internal():86] W&B internal server running at pid: 148729, started at: 2023-10-27 05:41:30.642235
2023-10-27 05:41:30,643 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: status
2023-10-27 05:41:30,644 INFO    WriterThread:148729 [datastore.py:open_for_write():85] open: /root/paper_project/hojun/wandb/run-20231027_054130-isjn2bqd/run-isjn2bqd.wandb
2023-10-27 05:41:30,645 DEBUG   SenderThread:148729 [sender.py:send():380] send: header
2023-10-27 05:41:30,658 DEBUG   SenderThread:148729 [sender.py:send():380] send: run
2023-10-27 05:41:31,236 INFO    SenderThread:148729 [dir_watcher.py:__init__():211] watching files in: /root/paper_project/hojun/wandb/run-20231027_054130-isjn2bqd/files
2023-10-27 05:41:31,236 INFO    SenderThread:148729 [sender.py:_start_run_threads():1122] run started: isjn2bqd with start time 1698385290.642236
2023-10-27 05:41:31,240 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: check_version
2023-10-27 05:41:31,240 DEBUG   SenderThread:148729 [sender.py:send_request():407] send_request: check_version
2023-10-27 05:41:31,311 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: run_start
2023-10-27 05:41:31,321 DEBUG   HandlerThread:148729 [system_info.py:__init__():32] System info init
2023-10-27 05:41:31,321 DEBUG   HandlerThread:148729 [system_info.py:__init__():47] System info init done
2023-10-27 05:41:31,321 INFO    HandlerThread:148729 [system_monitor.py:start():194] Starting system monitor
2023-10-27 05:41:31,321 INFO    SystemMonitor:148729 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-27 05:41:31,321 INFO    HandlerThread:148729 [system_monitor.py:probe():214] Collecting system info
2023-10-27 05:41:31,322 INFO    SystemMonitor:148729 [interfaces.py:start():190] Started cpu monitoring
2023-10-27 05:41:31,322 INFO    SystemMonitor:148729 [interfaces.py:start():190] Started disk monitoring
2023-10-27 05:41:31,322 INFO    SystemMonitor:148729 [interfaces.py:start():190] Started gpu monitoring
2023-10-27 05:41:31,323 INFO    SystemMonitor:148729 [interfaces.py:start():190] Started memory monitoring
2023-10-27 05:41:31,323 INFO    SystemMonitor:148729 [interfaces.py:start():190] Started network monitoring
2023-10-27 05:41:31,338 DEBUG   HandlerThread:148729 [system_info.py:probe():196] Probing system
2023-10-27 05:41:31,345 DEBUG   HandlerThread:148729 [system_info.py:_probe_git():181] Probing git
2023-10-27 05:41:31,358 DEBUG   HandlerThread:148729 [system_info.py:_probe_git():189] Probing git done
2023-10-27 05:41:31,358 DEBUG   HandlerThread:148729 [system_info.py:probe():244] Probing system done
2023-10-27 05:41:31,358 DEBUG   HandlerThread:148729 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-35-generic-x86_64-with-glibc2.29', 'python': '3.8.10', 'heartbeatAt': '2023-10-27T05:41:31.338429', 'startedAt': '2023-10-27T05:41:30.638316', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'test.py', 'codePathLocal': 'test.py', 'codePath': 'hojun/test.py', 'git': {'remote': 'https://github.com/jungwonguk/KoFont-Diffusion.git', 'commit': '22fc086e1bafe3c10a1faf0dcf4d8ce26d156a46'}, 'email': None, 'root': '/root/paper_project', 'host': 'c46754deb47b', 'username': 'root', 'executable': '/usr/local/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3872.943916666667, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 4528.375, 'min': 2200.0, 'max': 3700.0}, {'current': 4162.74, 'min': 2200.0, 'max': 3700.0}, {'current': 4649.646, 'min': 2200.0, 'max': 3700.0}, {'current': 4649.932, 'min': 2200.0, 'max': 3700.0}, {'current': 3719.029, 'min': 2200.0, 'max': 3700.0}, {'current': 4649.554, 'min': 2200.0, 'max': 3700.0}, {'current': 4648.407, 'min': 2200.0, 'max': 3700.0}, {'current': 4647.625, 'min': 2200.0, 'max': 3700.0}, {'current': 4648.906, 'min': 2200.0, 'max': 3700.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3700.0}, {'current': 3719.827, 'min': 2200.0, 'max': 3700.0}, {'current': 4648.744, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 656.0237274169922, 'used': 65.88435745239258}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 31.258056640625}}
2023-10-27 05:41:31,358 INFO    HandlerThread:148729 [system_monitor.py:probe():224] Finished collecting system info
2023-10-27 05:41:31,358 INFO    HandlerThread:148729 [system_monitor.py:probe():227] Publishing system info
2023-10-27 05:41:31,358 DEBUG   HandlerThread:148729 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-10-27 05:41:31,358 DEBUG   HandlerThread:148729 [system_info.py:_save_pip():68] Saving pip packages done
2023-10-27 05:41:31,359 INFO    HandlerThread:148729 [system_monitor.py:probe():229] Finished publishing system info
2023-10-27 05:41:31,364 DEBUG   SenderThread:148729 [sender.py:send():380] send: files
2023-10-27 05:41:31,364 INFO    SenderThread:148729 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-10-27 05:41:31,367 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: stop_status
2023-10-27 05:41:31,367 DEBUG   SenderThread:148729 [sender.py:send_request():407] send_request: stop_status
2023-10-27 05:41:31,368 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-27 05:41:31,679 DEBUG   SenderThread:148729 [sender.py:send():380] send: telemetry
2023-10-27 05:41:32,053 INFO    wandb-upload_0:148729 [upload_job.py:push():131] Uploaded file /tmp/tmps51_3u7gwandb/4n2dwuvj-wandb-metadata.json
2023-10-27 05:41:32,237 INFO    Thread-12 :148729 [dir_watcher.py:_on_file_created():271] file/dir created: /root/paper_project/hojun/wandb/run-20231027_054130-isjn2bqd/files/requirements.txt
2023-10-27 05:41:32,237 INFO    Thread-12 :148729 [dir_watcher.py:_on_file_created():271] file/dir created: /root/paper_project/hojun/wandb/run-20231027_054130-isjn2bqd/files/wandb-metadata.json
2023-10-27 05:41:35,413 DEBUG   SenderThread:148729 [sender.py:send():380] send: exit
2023-10-27 05:41:35,413 INFO    SenderThread:148729 [sender.py:send_exit():585] handling exit code: 1
2023-10-27 05:41:35,413 INFO    SenderThread:148729 [sender.py:send_exit():587] handling runtime: 4
2023-10-27 05:41:35,414 INFO    SenderThread:148729 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-27 05:41:35,415 INFO    SenderThread:148729 [sender.py:send_exit():593] send defer
2023-10-27 05:41:35,415 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: defer
2023-10-27 05:41:35,415 INFO    HandlerThread:148729 [handler.py:handle_request_defer():172] handle defer: 0
2023-10-27 05:41:35,415 DEBUG   SenderThread:148729 [sender.py:send_request():407] send_request: defer
2023-10-27 05:41:35,415 INFO    SenderThread:148729 [sender.py:send_request_defer():609] handle sender defer: 0
2023-10-27 05:41:35,415 INFO    SenderThread:148729 [sender.py:transition_state():613] send defer: 1
2023-10-27 05:41:35,415 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: defer
2023-10-27 05:41:35,415 INFO    HandlerThread:148729 [handler.py:handle_request_defer():172] handle defer: 1
2023-10-27 05:41:35,415 DEBUG   SenderThread:148729 [sender.py:send_request():407] send_request: defer
2023-10-27 05:41:35,415 INFO    SenderThread:148729 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-27 05:41:35,415 INFO    SenderThread:148729 [sender.py:transition_state():613] send defer: 2
2023-10-27 05:41:35,415 DEBUG   HandlerThread:148729 [handler.py:handle_request():146] handle_request: defer
2023-10-27 05:41:35,415 INFO    HandlerThread:148729 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-27 05:41:35,415 INFO    HandlerThread:148729 [system_monitor.py:finish():203] Stopping system monitor
2023-10-27 05:41:35,415 DEBUG   SystemMonitor:148729 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-27 05:41:35,415 INFO    HandlerThread:148729 [interfaces.py:finish():202] Joined cpu monitor
2023-10-27 05:41:35,416 DEBUG   SystemMonitor:148729 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-27 05:41:35,416 INFO    HandlerThread:148729 [interfaces.py:finish():202] Joined disk monitor
2023-10-27 05:41:35,416 DEBUG   SystemMonitor:148729 [system_monitor.py:_start():183] Publishing last batch of metrics
